customer_id;customer_status;refer_a_friend;num_referrals;tenure_months;offer;phone_service;avg_monthly_longdist_charge;multiple_lines;internet_service;internet_type;avg_monthly_gb_download;online_security;online_backup;device_protection_plan;premium_tech_support;streaming_tv;streaming_movies;streaming_music;unlimited_data;contract;paperless_billing;payment_method;monthly_charge;total_charges;total_refunds;total_extra_charges;total_longdist_charges;total_revenue
7493-TPUWZ;Churned;No;0;1;None;Yes;24,48;Yes;Yes;Fiber Optic;24;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;79,15;79,15;0;0;24,48;103,63
7495-OOKFY;Churned;Yes;1;8;Offer E;Yes;48,85;Yes;Yes;Fiber Optic;17;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;80,65;633,3;0;0;390,8;1024,1
7501-IWUNG;Stayed;Yes;9;61;Offer B;Yes;1,27;No;Yes;DSL;24;No;No;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Bank Withdrawal;73,8;4616,05;49,51;30;77,47;4674,01
7501-VTYLJ;Joined;No;0;2;None;Yes;18,61;No;Yes;DSL;27;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;51,55;106,2;0;0;37,22;143,42
7502-BNYGS;Stayed;Yes;7;46;Offer B;Yes;31,88;No;Yes;DSL;53;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;69,1;3168;0;0;1466,48;4634,48
7503-EPSZW;Stayed;Yes;5;64;Offer B;Yes;17,93;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Mailed Check;24,05;1559,15;0;0;1147,52;2706,67
7503-MIOGA;Stayed;No;0;72;Offer A;Yes;48,51;Yes;Yes;Cable;17;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;89,85;6697,35;0;0;3492,72;10190,07
7503-QQRVF;Churned;Yes;1;16;Offer D;Yes;26,12;No;Yes;Fiber Optic;8;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;74,3;1178,25;0;0;417,92;1596,17
7503-ZGUZJ;Churned;No;0;1;None;Yes;22,3;Yes;Yes;Fiber Optic;51;No;No;No;No;Yes;No;No;No;Month-to-Month;Yes;Mailed Check;84,65;84,65;0;40;22,3;146,95
7504-UWHNB;Stayed;No;0;25;Offer C;Yes;40,11;No;Yes;Fiber Optic;18;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;69,75;1729,35;0;100;1002,75;2832,1
7508-DQAKK;Stayed;No;0;64;None;Yes;8,52;Yes;Yes;DSL;73;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;86,4;5442,05;0;0;545,28;5987,33
7508-KBIMB;Stayed;Yes;7;24;None;Yes;2,31;No;Yes;Cable;53;Yes;No;Yes;No;No;No;No;Yes;One Year;Yes;Credit Card;56,25;1454,25;0;0;55,44;1509,69
7508-MYBOG;Churned;Yes;1;14;Offer D;Yes;7,26;Yes;Yes;Fiber Optic;42;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;86,1;1235,55;0;0;101,64;1337,19
7508-SMHXL;Stayed;No;0;15;None;Yes;1,67;Yes;Yes;Fiber Optic;21;No;Yes;No;No;Yes;No;No;Yes;One Year;No;Credit Card;89;1288,3;45,69;0;25,05;1267,66
7511-YMXVQ;Churned;No;0;9;None;No;0;No;Yes;Cable;20;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;45,4;418,8;0;20;0;438,8
7515-LODFU;Stayed;No;0;69;None;Yes;20,62;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,3;1356,3;0;0;1422,78;2779,08
7516-GMHUV;Stayed;Yes;1;50;None;Yes;40,9;Yes;Yes;Fiber Optic;8;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;105,05;5163,3;0;0;2045;7208,3
7517-LDMPS;Stayed;No;0;12;None;Yes;2,57;No;Yes;Fiber Optic;25;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;84,6;1017,35;0;0;30,84;1048,19
7517-SAWMO;Churned;Yes;1;19;Offer D;Yes;25,75;No;Yes;Fiber Optic;22;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;73,2;1441,1;0;0;489,25;1930,35
7519-JTWQH;Stayed;No;0;69;Offer A;Yes;23,92;Yes;Yes;Fiber Optic;42;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;110,5;7455,45;0;0;1650,48;9105,93
7520-HQWJU;Stayed;Yes;6;66;None;Yes;23,2;Yes;Yes;DSL;59;Yes;Yes;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;67,45;4508,65;41,67;0;1531,2;5998,18
7521-AFHAB;Stayed;Yes;10;5;Offer E;Yes;35,6;No;Yes;Cable;19;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;44,8;220,45;0;0;178;398,45
7521-YXVZY;Joined;No;0;3;Offer E;Yes;5,15;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;19,95;58,3;0;0;15,45;73,75
7524-VRLPL;Stayed;No;0;69;Offer A;Yes;13,36;Yes;Yes;Cable;10;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Two Year;No;Credit Card;74,1;5031;0;0;921,84;5952,84
7526-BEZQB;Churned;No;0;12;Offer D;Yes;44,71;Yes;Yes;Cable;25;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;96,05;1148,1;0;0;536,52;1684,62
7526-IVLYU;Joined;No;0;3;None;Yes;35,59;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;19,65;68,35;0;0;106,77;175,12
7527-QNRUS;Stayed;Yes;8;17;Offer D;Yes;45,24;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;25,15;412,6;0;0;769,08;1181,68
7529-ZDFXI;Stayed;Yes;1;57;None;Yes;36,66;Yes;Yes;Fiber Optic;9;No;Yes;No;No;No;Yes;No;Yes;One Year;Yes;Bank Withdrawal;89,85;4925,35;0;0;2089,62;7014,97
7530-HDYDS;Churned;No;0;38;None;Yes;17,66;No;Yes;Fiber Optic;41;No;Yes;Yes;Yes;No;No;Yes;Yes;Month-to-Month;Yes;Credit Card;84,25;3264,5;0;0;671,08;3935,58
7531-GQHME;Stayed;No;0;12;Offer D;Yes;38,96;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,05;265,45;0;0;467,52;732,97
7534-BFESC;Churned;No;0;24;Offer C;Yes;30,87;Yes;Yes;Fiber Optic;15;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;76,1;1712,7;0;0;740,88;2453,58
7537-CBQUZ;Stayed;No;0;63;None;Yes;26,11;Yes;Yes;Fiber Optic;20;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;109,4;7031,45;0;0;1644,93;8676,38
7537-RBWEA;Joined;No;0;1;None;No;0;No;Yes;Cable;52;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;25,15;25,15;0;0;0;25,15
7538-GWHML;Churned;No;0;2;Offer E;Yes;7,64;No;Yes;Fiber Optic;27;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;69,65;145,15;0;0;15,28;160,43
7541-YLXCL;Churned;No;0;36;None;Yes;26,51;No;Yes;Cable;85;No;Yes;No;Yes;No;Yes;Yes;Yes;One Year;Yes;Credit Card;65,4;2498,4;0;0;954,36;3452,76
7542-CYDDM;Stayed;No;0;18;None;Yes;22,97;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,05;358,5;0;0;413,46;771,96
7544-ZVIKX;Stayed;Yes;2;58;None;Yes;33,82;Yes;Yes;Fiber Optic;10;No;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;105,05;6004,85;0;0;1961,56;7966,41
7547-EKNFS;Churned;Yes;1;42;Offer B;Yes;18,26;Yes;Yes;Fiber Optic;29;No;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;95,25;3959,35;27,3;0;766,92;4698,97
7548-SEPYI;Churned;No;0;5;Offer E;Yes;32,12;No;Yes;Fiber Optic;10;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;96,25;512,45;0;0;160,6;673,05
7549-MYGPK;Churned;Yes;3;63;Offer B;Yes;8,98;Yes;Yes;Fiber Optic;16;Yes;Yes;Yes;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;100,55;6215,35;0;0;565,74;6781,09
7550-WIQVA;Stayed;Yes;3;50;None;Yes;41,58;Yes;Yes;Fiber Optic;19;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;108,25;5431,4;0;0;2079;7510,4
7551-DACSP;Churned;Yes;1;6;Offer E;Yes;1,86;No;Yes;DSL;19;No;Yes;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;55,3;324,25;0;0;11,16;335,41
7551-JOHTI;Churned;No;0;1;None;Yes;32,45;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;19,5;19,5;0;0;32,45;51,95
7552-KEYGT;Stayed;Yes;1;27;Offer C;Yes;44,19;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;19,55;520,55;0;0;1193,13;1713,68
7554-AKDQF;Stayed;Yes;9;6;Offer E;Yes;5,69;No;Yes;DSL;27;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;45,65;323,45;0;0;34,14;357,59
7554-NEWDD;Stayed;No;0;10;None;Yes;32,1;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;25,7;251,6;0;0;321;572,6
7558-IMLMT;Stayed;Yes;6;67;None;Yes;8,82;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;20,8;1411,9;0;0;590,94;2002,84
7560-QJAVJ;Stayed;No;0;70;None;Yes;47,72;No;Yes;DSL;28;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;79,6;5589,45;42,34;0;3340,4;8887,51
7560-QRBXH;Stayed;No;0;48;None;Yes;9,19;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Mailed Check;19,95;936,7;0;0;441,12;1377,82
7562-GSUHK;Churned;No;0;16;None;Yes;40,76;No;Yes;Fiber Optic;7;No;Yes;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;93,2;1573,7;35,7;0;652,16;2190,16
7562-UXTPG;Stayed;No;0;13;None;Yes;26,13;No;Yes;Fiber Optic;28;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;70,15;886,7;8,53;0;339,69;1217,86
7563-BIUPC;Churned;No;0;5;Offer E;Yes;5,78;No;Yes;Fiber Optic;52;No;No;No;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;80,6;415,55;36,44;40;28,9;448,01
7564-GHCVB;Stayed;Yes;5;72;Offer A;Yes;7,29;Yes;Yes;Fiber Optic;53;Yes;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;79,05;5730,7;0;80;524,88;6335,58
7566-DSRLQ;Stayed;Yes;7;72;Offer A;Yes;12,85;Yes;Yes;Fiber Optic;24;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Bank Withdrawal;110,15;7998,8;0;70;925,2;8994
7567-ECMCM;Stayed;No;0;24;None;Yes;35,3;No;Yes;Fiber Optic;41;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;79,85;2001;0;0;847,2;2848,2
7568-PODML;Churned;No;0;1;None;No;0;No;Yes;DSL;18;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Mailed Check;45,3;45,3;0;0;0;45,3
7569-NMZYQ;Stayed;Yes;1;72;None;Yes;41,14;Yes;Yes;Fiber Optic;53;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;118,75;8672,45;0;0;2962,08;11634,53
7570-WELNY;Stayed;Yes;1;68;Offer A;Yes;7,87;Yes;Yes;Fiber Optic;4;Yes;Yes;No;No;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;84,7;5711,05;0;0;535,16;6246,21
7571-YXDAD;Churned;No;0;2;None;Yes;38,28;Yes;Yes;Fiber Optic;18;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;74,9;147,15;0;0;76,56;223,71
7572-KPVKK;Stayed;No;0;62;Offer B;Yes;17,67;Yes;Yes;Fiber Optic;19;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;104,05;6590,5;0;0;1095,54;7686,04
7576-ASEJU;Stayed;Yes;10;41;Offer B;Yes;25,16;No;Yes;DSL;11;Yes;No;No;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;74,7;3187,65;0;0;1031,56;4219,21
7576-JMYWV;Stayed;Yes;7;46;Offer B;Yes;20,42;Yes;Yes;Fiber Optic;16;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;110,2;4972,1;0;0;939,32;5911,42
7576-OYWBN;Churned;No;0;3;None;Yes;30,25;Yes;Yes;Fiber Optic;28;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;76,05;231,8;0;0;90,75;322,55
7577-SWIFR;Joined;No;0;1;None;Yes;16,64;No;Yes;Fiber Optic;2;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;89,25;89,25;0;0;16,64;105,89
7579-KKLOE;Stayed;Yes;7;71;Offer A;Yes;46,53;Yes;Yes;DSL;3;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;91,25;6589,6;0;0;3303,63;9893,23
7579-OOPEC;Churned;Yes;1;2;Offer E;Yes;6,86;No;Yes;DSL;20;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;50,15;115,1;0;0;13,72;128,82
7580-UGXNC;Churned;No;0;2;None;Yes;25,74;No;Yes;DSL;6;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;54,85;104,2;0;0;51,48;155,68
7581-EBBOU;Stayed;No;0;60;None;Yes;38,88;No;Yes;DSL;2;No;Yes;Yes;Yes;Yes;No;No;Yes;One Year;Yes;Credit Card;70,15;4224,7;0;0;2332,8;6557,5
7586-ZATGZ;Stayed;No;0;40;None;Yes;17,83;Yes;Yes;Fiber Optic;27;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;84,9;3369,05;0;0;713,2;4082,25
7587-AOVVU;Stayed;No;0;27;None;Yes;14,07;Yes;Yes;Fiber Optic;15;Yes;Yes;No;Yes;Yes;No;No;Yes;Month-to-Month;No;Bank Withdrawal;100,75;2793,55;0;0;379,89;3173,44
7587-RZNME;Churned;No;0;3;Offer E;Yes;48,84;No;Yes;DSL;41;No;No;No;No;No;No;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;43,3;123,65;0;0;146,52;270,17
7590-VHVEG;Joined;No;0;1;Offer E;No;0;No;Yes;DSL;10;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;29,85;29,85;0;0;0;29,85
7593-JNWRU;Churned;Yes;5;6;Offer E;Yes;49,2;No;Yes;DSL;21;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;44,6;260,8;0;0;295,2;556
7593-XFKDI;Churned;No;0;1;None;Yes;48,22;No;Yes;DSL;21;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;46,3;46,3;0;0;48,22;94,52
7594-LZNWR;Stayed;No;0;34;Offer C;Yes;13,56;No;Yes;Fiber Optic;30;No;No;No;No;No;No;No;Yes;Two Year;No;Credit Card;69,15;2275,1;0;0;461,04;2736,14
7594-RQHXR;Churned;No;0;1;Offer E;Yes;21,72;No;Yes;Fiber Optic;52;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;79,6;79,6;0;0;21,72;101,32
7595-EHCDL;Stayed;Yes;10;32;None;No;0;No;Yes;DSL;19;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Credit Card;50,6;1653,45;0;0;0;1653,45
7595-EUIVN;Churned;No;0;1;None;Yes;14,48;No;Yes;Fiber Optic;26;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;75,8;75,8;0;0;14,48;90,28
7596-IIWYC;Stayed;No;0;27;None;Yes;35,77;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;20,25;538,2;0;0;965,79;1503,99
7596-LDUXP;Stayed;No;0;12;Offer D;Yes;15,97;No;Yes;Fiber Optic;19;Yes;No;No;No;Yes;No;No;Yes;One Year;Yes;Credit Card;85,15;979,05;0;0;191,64;1170,69
7596-ZYWBB;Stayed;No;0;65;Offer B;Yes;43,29;No;Yes;DSL;76;Yes;Yes;No;Yes;No;No;No;No;Two Year;Yes;Mailed Check;59,6;3739,8;0;120;2813,85;6673,65
7598-UAASY;Churned;Yes;1;2;Offer E;Yes;20,5;No;Yes;Fiber Optic;51;No;No;Yes;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;76,4;151,8;0;0;41;192,8
7599-FKVXZ;Churned;Yes;1;42;None;Yes;2,41;Yes;Yes;Fiber Optic;21;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;106,15;4512,7;0;0;101,22;4613,92
7599-NTMDP;Stayed;Yes;6;62;Offer B;No;0;No;Yes;Cable;26;Yes;Yes;No;Yes;Yes;No;No;No;Two Year;No;Bank Withdrawal;48,7;3008,55;0;120;0;3128,55
7601-DHFWZ;Stayed;No;0;48;Offer B;Yes;30,82;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;24;1183,05;0;0;1479,36;2662,41
7601-GNDYK;Stayed;Yes;1;35;Offer C;Yes;20,85;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;19,6;686,95;0;0;729,75;1416,7
7601-WFVZV;Joined;No;0;1;Offer E;Yes;17,94;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;19,55;19,55;0;0;17,94;37,49
7602-DBTOU;Stayed;Yes;2;71;None;Yes;37,83;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;19,6;1416,5;0;0;2685,93;4102,43
7602-MVRMB;Stayed;Yes;9;72;None;Yes;46,63;Yes;Yes;Fiber Optic;14;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;110,45;8058,85;0;0;3357,36;11416,21
7603-USHJS;Churned;No;0;12;Offer D;Yes;14,96;Yes;Yes;Fiber Optic;59;No;No;No;No;No;No;Yes;Yes;Month-to-Month;Yes;Credit Card;73,75;871,4;0;0;179,52;1050,92
7605-BDWDC;Stayed;No;0;31;None;No;0;No;Yes;DSL;10;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;49,85;1520,1;0;0;0;1520,1
7605-SNLQG;Stayed;Yes;6;45;Offer B;Yes;6,49;No;Yes;DSL;22;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;50,25;2221,55;0;0;292,05;2513,6
7606-BPHHN;Stayed;No;0;72;Offer A;Yes;30,44;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;19,8;1468,75;0;0;2191,68;3660,43
7607-QKKTJ;Stayed;Yes;6;45;None;Yes;33,45;Yes;Yes;Fiber Optic;69;No;Yes;Yes;No;No;Yes;Yes;No;One Year;Yes;Credit Card;95;4368,85;0;60;1505,25;5934,1
7608-RGIRO;Stayed;No;0;62;Offer B;Yes;17,56;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;24,4;1413;0;0;1088,72;2501,72
7609-NRNCA;Stayed;No;0;17;None;Yes;42,42;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;19,55;280,85;0;0;721,14;1001,99
7609-YBPXG;Stayed;No;0;54;None;Yes;18,54;Yes;Yes;DSL;26;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Two Year;No;Bank Withdrawal;87,1;4735,2;0;80;1001,16;5816,36
7610-TVOPG;Stayed;No;0;15;None;Yes;7,96;Yes;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;26,35;378,6;0;0;119,4;498
7611-YKYTC;Stayed;Yes;1;22;Offer D;Yes;38,82;No;Yes;Fiber Optic;19;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;75;1573,95;0;0;854,04;2427,99
7613-LLQFO;Churned;No;0;12;None;Yes;12,36;Yes;Yes;Fiber Optic;23;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;84,45;1059,55;0;0;148,32;1207,87
7614-QVWQL;Churned;Yes;2;49;None;No;0;No;Yes;DSL;5;No;Yes;No;No;Yes;Yes;Yes;No;One Year;Yes;Bank Withdrawal;51,8;2541,25;0;50;0;2591,25
7615-ESMYF;Churned;Yes;1;2;None;No;0;No;Yes;Cable;51;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;44,6;97,1;0;0;0;97,1
7617-EYGLW;Joined;No;0;1;Offer E;Yes;46,59;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;19,45;19,45;0;0;46,59;66,04
7619-ODSGN;Churned;Yes;1;24;Offer C;Yes;17,27;Yes;Yes;DSL;18;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;54,75;1338,15;0;0;414,48;1752,63
7619-PLRLP;Stayed;Yes;3;53;Offer B;Yes;37,14;Yes;Yes;Cable;4;Yes;Yes;Yes;No;No;Yes;Yes;Yes;One Year;No;Bank Withdrawal;74,1;3833,95;0;0;1968,42;5802,37
7621-VPNET;Stayed;Yes;8;42;None;Yes;20,58;Yes;Yes;Fiber Optic;13;No;No;Yes;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;85,9;3729,75;0;0;864,36;4594,11
7622-FWGEW;Stayed;Yes;8;56;None;Yes;31,68;No;Yes;DSL;30;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;85,65;4824,45;0;0;1774,08;6598,53
7622-NXQZR;Stayed;No;0;28;Offer C;No;0;No;Yes;DSL;48;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;30,1;810,85;0;0;0;810,85
7623-HKYRK;Stayed;No;0;6;None;Yes;27,78;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;19,7;111,65;0;0;166,68;278,33
7623-TRNQN;Churned;No;0;1;None;Yes;39,6;No;Yes;DSL;17;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;49,9;49,9;0;0;39,6;89,5
7625-XCQRH;Churned;No;0;11;None;Yes;15,6;Yes;Yes;Fiber Optic;4;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;76,5;837,95;0;0;171,6;1009,55
7627-JKIAZ;Churned;No;0;37;None;Yes;37,49;Yes;Yes;Fiber Optic;29;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;78,95;2839,65;0;0;1387,13;4226,78
7629-WFGLW;Stayed;Yes;10;56;Offer B;Yes;11,55;Yes;Yes;Fiber Optic;27;Yes;Yes;Yes;Yes;No;No;No;Yes;One Year;No;Bank Withdrawal;95,65;5471,75;21,71;0;646,8;6096,84
7629-WIXZF;Stayed;No;0;7;None;Yes;6,83;No;Yes;DSL;17;Yes;No;No;No;No;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;59,1;369,25;0;0;47,81;417,06
7632-MNYOY;Churned;No;0;66;None;Yes;9,9;Yes;Yes;Fiber Optic;25;No;Yes;Yes;Yes;Yes;Yes;No;Yes;One Year;No;Credit Card;110,9;7432,05;0;0;653,4;8085,45
7632-YUTXB;Stayed;Yes;7;25;Offer C;Yes;13,06;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;20,05;520,1;0;0;326,5;846,6
7633-MVPUY;Stayed;Yes;1;57;Offer B;Yes;49,29;No;Yes;Cable;22;Yes;Yes;No;Yes;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;59,75;3450,15;0;0;2809,53;6259,68
7634-HLQJR;Stayed;Yes;1;47;None;Yes;1,44;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,05;1016,7;0;0;67,68;1084,38
7634-WSWDB;Stayed;No;0;8;None;No;0;No;Yes;DSL;51;Yes;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;38,5;330,8;0;0;0;330,8
7636-OWBPG;Stayed;No;0;12;None;No;0;No;Yes;DSL;4;No;Yes;No;No;No;No;No;Yes;Two Year;Yes;Credit Card;29,35;381,2;38,98;0;0;342,22
7636-PEPNS;Stayed;Yes;7;58;None;Yes;22,65;No;Yes;Cable;25;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;44,1;2413,05;0;150;1313,7;3876,75
7636-XUHWW;Joined;No;0;2;Offer E;Yes;3,82;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;19,9;33,7;0;0;7,64;41,34
7638-QVMVY;Churned;No;0;7;None;Yes;26,09;No;Yes;Fiber Optic;2;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;79;522,95;0;0;182,63;705,58
7639-LIAYI;Stayed;No;0;52;Offer B;Yes;29,16;Yes;Yes;Cable;73;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;79,75;4217,8;0;0;1516,32;5734,12
7639-OPLNG;Stayed;Yes;8;70;Offer A;Yes;27,97;Yes;Yes;Cable;2;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Two Year;Yes;Bank Withdrawal;79,25;5731,85;0;0;1957,9;7689,75
7639-SUPCW;Churned;No;0;22;None;Yes;3,95;No;Yes;DSL;30;Yes;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;48,8;1054,6;0;20;86,9;1161,5
7641-EUYET;Churned;Yes;3;46;None;Yes;49,11;Yes;Yes;Fiber Optic;17;Yes;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;100,7;4541,2;46,64;0;2259,06;6753,62
7641-TQFHN;Stayed;No;0;39;Offer C;Yes;14,72;Yes;Yes;Fiber Optic;85;No;No;No;Yes;Yes;Yes;Yes;Yes;Two Year;No;Credit Card;100,55;3895,35;0;0;574,08;4469,43
7643-RCHXS;Stayed;No;0;63;Offer B;Yes;41,84;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;19,35;1263,85;0;0;2635,92;3899,77
7644-OMVMY;Stayed;Yes;5;10;None;Yes;15,51;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;19,85;198,5;0;0;155,1;353,6
