customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
8722-NGNBH,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Cable
8722-PRFDV,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cable
8725-JEDFD,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8727-JQFHV,Yes,No,No,No,No,No,No,No,No,None
8727-XDPUD,No,Yes,No,No,No,No,Yes,No,No,DSL
8728-SKJLR,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
8731-WBBMB,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable
8734-DKSTZ,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
8734-FNWVH,Yes,Yes,No,No,No,No,No,Yes,Yes,DSL
8735-DCXNF,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
8735-IJJEG,Yes,Yes,No,No,Yes,No,No,No,No,DSL
8735-NBLWT,Yes,No,No,No,No,No,No,No,No,None
8735-SDUFN,Yes,No,No,No,No,No,No,No,No,None
8738-JOKAR,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Cable
8739-QOTTN,Yes,No,No,No,No,No,No,No,No,None
8739-WWKDU,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
8739-XNIKG,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8740-CRYFY,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8740-XLHDR,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable
8741-LQOBK,No,Yes,Yes,Yes,No,No,No,No,Yes,DSL
8745-PVESG,No,Yes,Yes,No,Yes,Yes,No,No,No,DSL
8746-BFOAJ,Yes,No,No,No,No,No,No,No,No,None
8746-OQQRW,Yes,No,No,No,No,No,No,No,No,None
8747-UDCOI,Yes,No,No,No,No,No,No,No,No,None
8748-HFWBO,Yes,No,No,No,No,No,No,No,No,None
8749-CLJXC,Yes,No,No,No,No,No,No,No,No,None
8749-JMNKX,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic
8749-TZYEC,Yes,No,No,No,No,No,No,No,No,None
8750-QWZAJ,Yes,No,No,No,No,No,No,No,No,None
8751-EDEKA,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
8752-GHJFU,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Fiber Optic
8752-IMQOS,Yes,No,No,No,No,No,No,No,No,None
8752-STIVR,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8755-IWJHN,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
8755-OGKNA,Yes,No,No,No,No,No,No,No,No,None
8756-RDDLT,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Cable
8757-TFHHJ,Yes,Yes,Yes,No,No,No,No,No,No,Cable
8760-ZRHKE,Yes,Yes,Yes,Yes,No,No,Yes,No,No,DSL
8761-NSOBC,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
8763-KIAFH,Yes,No,No,No,No,No,No,No,No,None
8766-PAFNE,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
8769-KKTPH,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
8773-HHUOZ,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Cable
8774-GSBUN,Yes,No,No,No,No,No,No,No,No,None
8775-CEBBJ,Yes,Yes,No,No,No,No,No,No,No,Cable
8775-ERLNB,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8775-LHDJH,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
8777-MBMTS,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8777-PVYGU,Yes,Yes,Yes,No,Yes,No,Yes,No,No,DSL
8778-LMWTJ,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
8779-QRDMV,No,Yes,No,No,Yes,No,No,Yes,No,DSL
8779-YIQQA,Yes,No,No,No,No,No,No,No,No,None
8780-IHCRN,Yes,No,No,No,No,No,No,No,No,None
8780-IXSTS,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
8780-RSYYU,Yes,No,No,No,No,No,No,No,No,None
8780-YRMTT,No,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
8782-LKFPK,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
8782-NUUOL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
8784-CGILN,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
8785-CJSHH,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
8785-EPNCG,Yes,No,No,No,No,No,No,No,No,None
8788-DOXSU,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
8791-GFXLZ,Yes,Yes,No,Yes,No,No,No,No,No,DSL
8792-AOROI,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL
8799-OXZMD,No,Yes,No,No,Yes,No,No,No,No,DSL
8800-JOOCF,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8800-ZKRFW,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8802-UNOJF,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Cable
8805-JNRAZ,Yes,Yes,No,Yes,No,No,No,No,No,Cable
8806-EAGWC,Yes,Yes,No,No,No,No,Yes,No,Yes,DSL
8807-ARQET,No,Yes,No,Yes,No,No,No,Yes,Yes,Cable
8807-OPMBM,Yes,No,No,No,No,No,No,No,No,None
8808-ELEHO,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
8809-RIHDD,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8809-XKHMD,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic
8812-ZRHFP,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
8815-LMFLX,Yes,No,No,No,No,No,No,No,No,None
8816-VXNZD,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8818-DOPVL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8818-XYFCQ,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
8819-IMISP,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
8819-WFGGJ,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cable
8819-ZBYNA,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
8821-KVZKQ,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable
8821-XNHVZ,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8822-KNBHV,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
8823-RLPWL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8824-RWFXJ,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Cable
8835-VSDSE,Yes,Yes,No,No,No,No,No,No,No,Cable
8837-VVWLQ,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic
8838-GPHZP,Yes,No,No,No,No,No,No,No,No,None
8840-DQLGN,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Cable
8844-TONUD,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8845-LWKGE,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Cable
8847-GEOOQ,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
8849-AYPTR,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
8849-GYOKR,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
8849-PRIQJ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8851-RAGOV,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL
8853-TZDGH,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8854-CCVSQ,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
8857-CUPFQ,Yes,No,No,No,No,No,No,No,No,None
8859-AXJZP,Yes,No,No,No,No,No,No,No,No,None
8859-DZTGQ,Yes,No,No,No,No,No,No,No,No,None
8859-YSTWS,Yes,No,No,No,No,No,No,No,No,None
8861-HGGKB,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
8865-TNMNX,Yes,Yes,No,Yes,No,No,No,No,No,DSL
8868-GAGIO,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic
8868-WOZGU,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8869-LIHMK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8869-TORSS,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL
8871-JLMHM,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
8873-GLDMH,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8873-TMKGR,Yes,No,No,No,No,No,No,No,No,None
8874-EJNSR,Yes,No,No,No,No,No,No,No,No,None
8875-AKBYH,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8878-HMWBV,Yes,Yes,No,No,Yes,No,No,No,No,DSL
8878-RYUKI,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
8879-XUAHX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8879-ZKJOF,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
8882-TLVRW,No,Yes,Yes,No,Yes,Yes,No,No,No,DSL
8883-ANODQ,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
8883-GRDWQ,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
8884-ADFVN,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8884-FEEWR,Yes,No,No,No,No,No,No,No,No,None
8884-MRNSU,Yes,No,No,No,No,No,No,No,No,None
8885-QSQBX,Yes,Yes,Yes,No,No,No,No,No,No,DSL
8887-IPQNC,Yes,Yes,No,No,No,No,No,No,No,DSL
8894-JVDCV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8896-BQTTI,Yes,No,No,No,No,No,No,No,No,None
8896-RAZCR,Yes,No,No,No,No,No,No,No,No,None
8898-KASCD,No,Yes,No,No,Yes,Yes,No,No,No,DSL
8901-HJXTF,No,Yes,No,Yes,No,No,No,No,No,DSL
8901-UPRHR,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8902-ZEOVF,Yes,No,No,No,No,No,No,No,No,None
8903-WMRNW,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8903-XEBGX,Yes,Yes,No,No,No,No,No,Yes,Yes,DSL
8904-OPDCK,No,Yes,No,No,No,No,No,No,No,DSL
8905-IAZPF,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
8908-NMQTX,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
8908-SLFCJ,Yes,No,No,No,No,No,No,No,No,None
8909-BOLNL,Yes,No,No,No,No,No,No,No,No,None
8910-ICHIU,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
8910-LEDAG,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8914-RBTSB,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Fiber Optic
8915-NNTRC,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
8917-FAEMR,Yes,No,No,No,No,No,No,No,No,None
8917-SZTTJ,Yes,No,No,No,No,No,No,No,No,None
8919-FYFQZ,No,Yes,No,Yes,No,No,No,No,No,Cable
8920-NAVAY,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8922-LIEGH,Yes,Yes,No,Yes,No,No,No,Yes,No,Fiber Optic
8922-NPKBJ,Yes,No,No,No,No,No,No,No,No,None
8929-KSWIH,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8930-XOTDP,Yes,Yes,No,No,No,No,Yes,No,No,DSL
8931-GJJIQ,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
8932-CZHRQ,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
8937-RDTHP,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber Optic
8938-UMKPI,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8942-DBMHZ,Yes,No,No,No,No,No,No,No,No,None
8943-URTMR,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
8944-AILEF,Yes,No,No,No,No,No,No,No,No,None
8945-GRKHX,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
8945-MUQUF,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic
8946-BFWSG,Yes,No,No,No,No,No,No,No,No,None
8947-YRTDV,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
8949-JTMAY,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8950-MTZNV,Yes,Yes,No,No,No,No,No,No,No,DSL
8952-WCVCD,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8957-THMOA,Yes,No,No,No,No,No,No,No,No,None
8958-JPTRR,Yes,No,No,No,No,No,No,No,No,None
8961-QDZZJ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
8963-JLGJT,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Cable
8963-MQVYN,Yes,No,No,No,No,No,No,No,No,None
8966-KZXXA,Yes,No,No,No,No,No,No,No,No,None
8966-OIQHG,Yes,No,No,No,No,No,No,No,No,None
8966-SNIZF,Yes,No,No,No,No,No,No,No,No,None
8967-SZQAS,Yes,Yes,No,Yes,No,No,No,No,No,DSL
8969-PRHFK,Yes,No,No,No,No,No,No,No,No,None
8970-ANWXO,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL
8972-HJWNV,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic
8974-OVACP,Yes,No,No,No,No,No,No,No,No,None
8975-SKGRX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8976-OQHGT,Yes,Yes,No,Yes,No,Yes,No,No,No,DSL
8979-CAMGB,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8980-WQFWL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
8981-FJGLA,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
8982-NHAVY,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8984-EYLLL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
8984-HPEMB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8985-OOPOS,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
8988-ECPJR,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
8990-YOZLV,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable
8990-ZXLSU,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8992-CEUEN,Yes,No,No,No,No,No,No,No,No,None
8992-JQYUN,No,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
8992-OBVDG,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
8992-VONJD,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL
8993-IZEUX,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
8993-PHFWD,No,Yes,No,No,No,No,No,No,No,DSL
8996-ZROXE,Yes,Yes,No,No,Yes,Yes,No,No,No,DSL
8999-BOHSE,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
8999-EXMNO,Yes,No,No,No,No,No,No,No,No,None
8999-XXGNS,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8999-YPYBV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
9000-PLFUZ,No,Yes,No,Yes,No,No,Yes,Yes,No,DSL
9003-CPATH,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
9013-AQORL,No,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL
9018-PCIOK,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Cable
9019-QVLZD,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
9025-AOMKI,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
9025-ZRPVR,Yes,No,No,No,No,No,No,No,No,None
9026-LHEVG,No,Yes,No,Yes,No,No,No,Yes,Yes,DSL
9026-RNUJS,Yes,Yes,No,No,Yes,No,No,No,No,DSL
9027-TMATR,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
9027-YFHQJ,Yes,No,No,No,No,No,No,No,No,None
9028-LIHRP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Fiber Optic
9029-FEGVJ,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
9030-QGZNL,Yes,No,No,No,No,No,No,No,No,None
9031-ZVQPT,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9033-EOXWV,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL
9036-CSKBW,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
9039-RBEEE,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Cable
9039-ZVJDC,Yes,No,No,No,No,No,No,No,No,None
9040-KZVWO,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
9046-DQMTP,Yes,No,No,No,No,No,No,No,No,None
9046-JBFWA,Yes,No,No,No,No,No,No,No,No,None
9048-JVYVF,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Cable
9050-IKDZA,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
9050-QLROH,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
9052-DHNKM,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL
9052-VKDUW,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Fiber Optic
9053-EJUNL,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
9053-JZFKV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9054-FOWNV,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
9055-MOJJJ,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Cable
9057-MSWCO,No,Yes,Yes,No,No,No,No,No,No,Cable
9057-SIHCH,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
9058-CBREO,Yes,Yes,No,No,No,No,No,No,No,Cable
9058-HRZSV,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
9058-MJLZC,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
9060-HJJRW,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
9061-TIHDA,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Cable
9063-ZGTUY,Yes,No,No,No,No,No,No,No,No,None
9065-ZCPQX,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL
9066-QRSDU,Yes,No,No,No,No,No,No,No,No,None
9067-SQTNS,Yes,No,No,No,No,No,No,No,No,None
9067-YGSCA,Yes,No,No,No,No,No,No,No,No,None
9068-FHQHD,Yes,No,No,No,No,No,No,No,No,None
9068-VPWQQ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Cable
9069-LGEUL,Yes,Yes,Yes,No,No,No,No,Yes,Yes,DSL
9070-BCKQP,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9073-ZZIAY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
9074-KGVOX,No,Yes,Yes,No,No,No,Yes,No,No,DSL
9076-AXYIK,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9079-LWTFD,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber Optic
9079-YEXQJ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9081-WWXKP,Yes,No,No,No,No,No,No,No,No,None
9084-OAYKL,Yes,No,No,No,No,No,No,No,No,None
9086-YJYXS,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable
9087-EYCPR,Yes,No,No,No,No,No,No,No,No,None
9089-UOWJG,Yes,Yes,No,No,Yes,No,Yes,No,No,DSL
9090-SGQXL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
9091-WTUUY,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL
9092-GDZKO,Yes,No,No,No,No,No,No,No,No,None
9093-FPDLG,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
9094-AZPHK,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
9095-HFAFX,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
9097-ZUBYC,Yes,Yes,No,No,No,Yes,No,No,No,DSL
9099-FTUHS,Yes,Yes,Yes,No,No,No,No,No,No,Cable
9101-BWFSS,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
9101-NTIXF,Yes,No,No,No,No,No,No,No,No,None
9102-IAYHT,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
9102-OXKFY,Yes,Yes,No,No,Yes,No,No,No,No,Cable
9103-CXVOK,Yes,No,No,No,No,No,No,No,No,None
9103-TCIHJ,Yes,Yes,Yes,No,No,No,No,No,No,DSL
9107-UKCKY,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
9108-EJFJP,Yes,Yes,Yes,Yes,No,No,No,No,Yes,DSL
9108-EQPNQ,Yes,No,No,No,No,No,No,No,No,None
9110-HSGTV,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
9112-WSNPU,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
9114-AAFQH,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL
9114-DPSIA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL
9114-VEPUF,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
9115-YQHGA,Yes,Yes,No,No,No,Yes,No,No,No,DSL
9117-SHLZX,Yes,Yes,No,No,No,No,No,No,No,DSL
9121-PHQSR,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
9122-UMROB,Yes,No,No,No,No,No,No,No,No,None
9124-LHCJQ,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
9127-FHJBZ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9127-QRZMH,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
9128-CPXKI,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
9129-UXERG,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
9133-AYJZG,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
9134-CEQMF,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
9134-WYRVP,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic
9135-HSWOC,Yes,No,No,No,No,No,No,No,No,None
9135-MGVPY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
9136-ALYBR,No,Yes,No,No,No,No,No,No,No,Cable
9137-NOQKA,Yes,No,No,No,No,No,No,No,No,None
9137-UIYPG,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9138-EFSMO,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
9139-TWBAS,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Cable
9139-WQQDY,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
9140-CZQZZ,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL
9142-KZXOP,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
9142-XMYJH,Yes,No,No,No,No,No,No,No,No,None
9143-CANJF,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
9146-JRIOX,Yes,No,No,No,No,No,No,No,No,None
9150-HEPMB,Yes,Yes,Yes,No,Yes,No,No,No,No,Cable
9150-KPBJQ,Yes,No,No,No,No,No,No,No,No,None
9152-AMKAK,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
9153-BTBVV,Yes,No,No,No,No,No,No,No,No,None
9154-QDGTH,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9158-VCTQB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
9163-GHAYE,Yes,Yes,No,Yes,No,No,No,No,No,Cable
9167-APMXZ,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
9168-INPSZ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber Optic
9169-BSVIN,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
9170-ARBTB,Yes,No,No,No,No,No,No,No,No,None
9170-CCKOU,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic
9170-GYZJC,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
9172-ANCRX,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
9172-JITSM,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
9173-IVZVP,Yes,No,No,No,No,No,No,No,No,None
9174-FKWZE,Yes,No,No,No,No,No,No,No,No,None
9174-IHETN,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
9178-JHUVJ,Yes,No,No,No,No,No,No,No,No,None
9184-GALIL,Yes,No,No,No,No,No,No,No,No,None
9185-TQCVP,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
9189-JWSHV,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
9190-MFJLN,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
9191-MYQKX,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
9194-GFVOI,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
9199-PWQVC,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Cable
9200-NLNPD,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
9206-GVPEQ,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Cable
9207-ZPANB,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
9208-OLGAQ,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber Optic
9209-NWPGU,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Cable
9210-IAHGH,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL
9214-EKVXR,Yes,Yes,No,No,No,No,No,No,No,DSL
9220-CXRSC,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
9220-ZNKJI,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Fiber Optic
