customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married
8085-MSNLK,Female,21,Yes,No,Yes,No,0,Yes
8086-OVPWV,Male,58,No,No,No,No,0,No
8087-LGYHQ,Male,40,No,No,No,No,0,No
8089-UZWLX,Female,75,No,Yes,No,No,0,No
8091-TTVAX,Male,39,No,No,Yes,No,0,Yes
8092-NLTGF,Male,25,Yes,No,No,No,0,No
8095-WANWK,Female,46,No,No,No,No,0,No
8096-LOIST,Female,57,No,No,No,No,0,No
8097-OMULG,Male,63,No,No,Yes,Yes,2,Yes
8097-VBQTZ,Male,61,No,No,No,No,0,No
8098-LLAZX,Female,74,No,Yes,No,No,0,No
8098-TDCBU,Female,55,No,No,Yes,No,0,Yes
8099-MZPUJ,Male,49,No,No,Yes,Yes,2,Yes
8100-HZZLJ,Female,26,Yes,No,No,Yes,1,No
8100-PNJMH,Male,39,No,No,Yes,No,0,Yes
8104-OSKWT,Female,61,No,No,No,No,0,No
8106-GWQOK,Male,47,No,No,Yes,No,0,Yes
8107-KNCIM,Male,73,No,Yes,Yes,No,0,Yes
8107-RZLNV,Male,22,Yes,No,Yes,No,0,Yes
8108-UXRQN,Female,23,Yes,No,Yes,Yes,1,Yes
8109-YUOHE,Male,58,No,No,No,No,0,No
8111-BKVDS,Female,31,No,No,No,No,0,No
8111-RKSPX,Male,20,Yes,No,No,No,0,No
8111-SLLHI,Male,65,No,Yes,Yes,No,0,Yes
8118-LSUEL,Male,74,No,Yes,No,No,0,No
8118-TJAFG,Male,33,No,No,Yes,Yes,1,Yes
8120-JDCAM,Male,42,No,No,Yes,Yes,1,Yes
8123-QBNAZ,Female,39,No,No,Yes,Yes,1,Yes
8124-NZVGJ,Female,29,Yes,No,No,No,0,No
8125-QPFJD,Female,36,No,No,Yes,No,0,Yes
8128-YVJRG,Female,61,No,No,No,No,0,No
8129-GMVGI,Female,58,No,No,Yes,Yes,3,Yes
8132-YPVBX,Female,28,Yes,No,No,No,0,No
8133-ANHHJ,Female,77,No,Yes,No,No,0,No
8138-EALND,Male,35,No,No,No,No,0,No
8143-ETQTI,Female,24,Yes,No,Yes,Yes,3,Yes
8144-DGHXP,Female,46,No,No,No,No,0,No
8146-QQKZH,Female,25,Yes,No,Yes,No,0,Yes
8148-BPLZQ,Male,34,No,No,No,No,0,No
8148-NLEGT,Female,47,No,No,Yes,Yes,3,Yes
8148-WOCMK,Male,54,No,No,Yes,Yes,3,Yes
8149-AIQCG,Male,43,No,No,No,No,0,No
8149-RSOUN,Female,49,No,No,No,No,0,No
8150-QUDFX,Male,27,Yes,No,No,No,0,No
8152-UOBNY,Female,66,No,Yes,No,No,0,No
8152-VETUR,Female,26,Yes,No,Yes,No,0,Yes
8155-IBNHG,Female,55,No,No,Yes,No,0,Yes
8158-WPEZG,Male,20,Yes,No,No,No,0,No
8160-HOWOX,Female,30,No,No,No,No,0,No
8161-QYMTT,Male,55,No,No,No,No,0,No
8164-OCKUJ,Female,45,No,No,Yes,Yes,2,Yes
8165-CBKXO,Male,35,No,No,Yes,Yes,3,Yes
8165-ZJRNM,Female,62,No,No,Yes,Yes,1,Yes
8166-ORCHU,Male,73,No,Yes,Yes,No,0,Yes
8166-ZZTFS,Female,74,No,Yes,Yes,No,0,Yes
8167-GJLRN,Male,19,Yes,No,No,No,0,No
8168-UQWWF,Female,48,No,No,No,Yes,2,No
8169-SAEJD,Male,79,No,Yes,Yes,No,0,Yes
8173-RXAYP,Female,51,No,No,Yes,Yes,1,Yes
8174-LNWMW,Female,52,No,No,No,No,0,No
8174-TBVCF,Female,30,No,No,Yes,No,0,Yes
8178-EYZUO,Male,48,No,No,No,No,0,No
8180-AKMJV,Female,27,Yes,No,No,No,0,No
8181-YHCMF,Female,44,No,No,Yes,No,0,Yes
8182-BJDSI,Female,56,No,No,No,No,0,No
8182-PNAGI,Male,50,No,No,No,No,0,No
8183-ONMXC,Female,41,No,No,No,No,0,No
8184-WMOFI,Male,47,No,No,Yes,No,0,Yes
8185-UPYBR,Male,33,No,No,Yes,No,0,Yes
8189-DUKMV,Female,52,No,No,Yes,No,0,Yes
8189-HBVRW,Female,50,No,No,No,No,0,No
8189-XRIKE,Female,80,No,Yes,No,No,0,No
8190-ZTQFB,Male,50,No,No,No,No,0,No
8191-XWSZG,Female,57,No,No,No,No,0,No
8194-PEEBY,Female,38,No,No,Yes,Yes,3,Yes
8197-BFWVU,Female,62,No,No,Yes,No,0,Yes
8198-RKSZG,Female,43,No,No,Yes,Yes,3,Yes
8199-ZLLSA,Male,53,No,No,No,No,0,No
8200-KLNYW,Female,55,No,No,Yes,No,0,Yes
8200-LGKSR,Male,47,No,No,Yes,No,0,Yes
8201-AAXCB,Male,55,No,No,Yes,Yes,3,Yes
8203-XJZRC,Male,44,No,No,No,No,0,No
8204-TIFGJ,Female,38,No,No,No,No,0,No
8204-YJCLA,Male,78,No,Yes,Yes,No,0,Yes
8205-MQUGY,Male,39,No,No,Yes,Yes,3,Yes
8205-OTCHB,Male,51,No,No,No,No,0,No
8205-VSLRB,Male,22,Yes,No,Yes,No,0,Yes
8207-DMRVL,Male,47,No,No,Yes,Yes,3,Yes
8207-VVMYB,Female,44,No,No,Yes,No,0,Yes
8208-EUMTE,Male,45,No,No,No,No,0,No
8212-CRQXP,Female,20,Yes,No,Yes,No,0,Yes
8212-DJRCH,Male,33,No,No,Yes,Yes,1,Yes
8213-TAZPM,Female,45,No,No,Yes,Yes,1,Yes
8215-NGSPE,Female,63,No,No,Yes,Yes,1,Yes
8216-AZUUZ,Female,42,No,No,Yes,Yes,3,Yes
8217-QYOHV,Male,27,Yes,No,No,No,0,No
8218-FFJDS,Female,21,Yes,No,Yes,No,0,Yes
8219-VYBVI,Male,52,No,No,No,Yes,3,No
8220-OCUFY,Female,30,No,No,No,No,0,No
8221-EQDGL,Male,27,Yes,No,Yes,No,0,Yes
8221-HVAYI,Male,60,No,No,Yes,No,0,Yes
8224-DWCKX,Male,78,No,Yes,No,No,0,No
8224-IVVPA,Female,35,No,No,No,No,0,No
8224-KDLKN,Male,22,Yes,No,Yes,Yes,2,Yes
8224-UAXBZ,Female,55,No,No,Yes,No,0,Yes
8225-BTJAU,Male,75,No,Yes,No,No,0,No
8226-BXGES,Male,30,No,No,Yes,No,0,Yes
8229-BUJHX,Female,60,No,No,Yes,Yes,1,Yes
8229-MYEJZ,Female,44,No,No,No,No,0,No
8229-TNIQA,Female,36,No,No,No,No,0,No
8231-BSWXX,Male,44,No,No,No,No,0,No
8232-CTLKO,Female,58,No,No,Yes,Yes,2,Yes
8232-UTFOZ,Male,24,Yes,No,No,No,0,No
8234-GSZYK,Male,39,No,No,No,No,0,No
8237-ULIXL,Female,21,Yes,No,Yes,No,0,Yes
8241-JUIQO,Female,24,Yes,No,No,No,0,No
8242-JSVBO,Male,22,Yes,No,No,No,0,No
8242-PDSGJ,Male,47,No,No,Yes,No,0,Yes
8242-SOQUO,Female,73,No,Yes,No,No,0,No
8245-UMPYT,Female,66,No,Yes,No,No,0,No
8246-SHFGA,Male,24,Yes,No,No,No,0,No
8249-THVEC,Male,38,No,No,Yes,Yes,3,Yes
8250-ZNGGW,Female,79,No,Yes,No,No,0,No
8257-RZAHR,Female,51,No,No,Yes,No,0,Yes
8258-GSTJK,Male,74,No,Yes,No,No,0,No
8259-DZLIZ,Female,53,No,No,Yes,Yes,2,Yes
8259-NFJTV,Female,37,No,No,Yes,Yes,1,Yes
8260-NGFNY,Female,29,Yes,No,No,No,0,No
8261-GWDBQ,Female,70,No,Yes,Yes,No,0,Yes
8262-COGGB,Male,53,No,No,No,No,0,No
8263-JQAIK,Male,66,No,Yes,No,No,0,No
8263-OKETD,Female,44,No,No,No,No,0,No
8263-QMNTJ,Male,46,No,No,Yes,No,0,Yes
8265-HKSOW,Female,35,No,No,Yes,Yes,2,Yes
8266-VBFQL,Male,55,No,No,No,No,0,No
8267-KFGYD,Male,53,No,No,No,Yes,1,No
8267-ZNYVZ,Female,47,No,No,Yes,No,0,Yes
8268-YDIXR,Male,45,No,No,Yes,No,0,Yes
8270-RKSAP,Male,30,No,No,No,No,0,No
8272-ONJLV,Male,57,No,No,No,No,0,No
8276-MQBYC,Male,70,No,Yes,No,No,0,No
8277-RVRSV,Female,22,Yes,No,Yes,Yes,1,Yes
8280-MQRQN,Female,39,No,No,No,No,0,No
8285-ABVLB,Female,34,No,No,Yes,No,0,Yes
8286-AFUYI,Male,33,No,No,No,No,0,No
8290-YWKHZ,Female,69,No,Yes,Yes,No,0,Yes
8292-FRFZQ,Female,19,Yes,No,No,No,0,No
8292-ITGYJ,Female,48,No,No,Yes,Yes,1,Yes
8292-TYSPY,Male,55,No,No,No,No,0,No
8294-UIMBA,Female,64,No,No,No,No,0,No
8295-FHIVV,Male,63,No,No,No,No,0,No
8295-KMENE,Female,33,No,No,Yes,Yes,1,Yes
8305-VHZBZ,Male,55,No,No,No,No,0,No
8309-IEYJD,Female,73,No,Yes,No,No,0,No
8309-PPCED,Female,33,No,No,Yes,No,0,Yes
8311-UEUAB,Female,24,Yes,No,Yes,No,0,Yes
8313-AFGBW,Male,55,No,No,Yes,No,0,Yes
8313-KTIHG,Male,54,No,No,No,No,0,No
8313-NDOIA,Female,48,No,No,No,No,0,No
8314-DPQHL,Male,61,No,No,No,No,0,No
8314-HTWVE,Female,38,No,No,Yes,Yes,1,Yes
8316-BBQAY,Female,45,No,No,No,No,0,No
8317-BVKSO,Male,27,Yes,No,No,No,0,No
8318-LCNBW,Male,53,No,No,Yes,No,0,Yes
8319-QBEHW,Male,32,No,No,No,Yes,3,No
8325-QRPZR,Female,56,No,No,No,No,0,No
8327-LZKAS,Female,80,No,Yes,Yes,No,0,Yes
8327-WKMIE,Male,36,No,No,No,No,0,No
8328-SKJNO,Male,61,No,No,No,Yes,1,No
8329-GWVPJ,Female,39,No,No,Yes,Yes,3,Yes
8329-IBCTI,Female,50,No,No,No,No,0,No
8329-UTMVM,Male,76,No,Yes,No,No,0,No
8331-ZXFOE,Female,56,No,No,No,No,0,No
8332-OSJDW,Male,54,No,No,Yes,No,0,Yes
8336-TAVKX,Female,68,No,Yes,Yes,No,0,Yes
8337-MSSXB,Female,64,No,No,No,No,0,No
8337-UPOAQ,Male,71,No,Yes,Yes,No,0,Yes
8338-QIUNR,Male,23,Yes,No,Yes,No,0,Yes
8344-WFMFH,Male,34,No,No,No,Yes,2,No
8345-MVDYC,Female,57,No,No,No,No,0,No
8347-GDTMP,Female,25,Yes,No,Yes,No,0,Yes
8348-HFYIV,Male,21,Yes,No,No,No,0,No
8348-JLBUG,Male,77,No,Yes,Yes,No,0,Yes
8350-NYMVI,Female,35,No,No,No,No,0,No
8356-WUAOJ,Female,25,Yes,No,Yes,No,0,Yes
8357-EQXFO,Female,46,No,No,No,No,0,No
8361-LBRDI,Female,31,No,No,No,No,0,No
8361-LTMKD,Male,75,No,Yes,Yes,No,0,Yes
8364-TRMMK,Female,51,No,No,No,No,0,No
8372-JUXUI,Male,32,No,No,No,No,0,No
8374-UULRV,Male,22,Yes,No,No,No,0,No
8374-XGEJJ,Male,68,No,Yes,Yes,No,0,Yes
8375-DKEBR,Female,72,No,Yes,No,No,0,No
8375-KVTHK,Male,43,No,No,Yes,No,0,Yes
8378-LKJAF,Male,34,No,No,Yes,Yes,1,Yes
8380-MQINP,Female,62,No,No,Yes,Yes,1,Yes
8380-PEFPE,Male,60,No,No,No,No,0,No
8382-SHQEH,Female,58,No,No,Yes,No,0,Yes
8383-SGHJU,Female,41,No,No,No,No,0,No
8384-FZBJK,Female,37,No,No,Yes,Yes,3,Yes
8387-MOJJT,Female,53,No,No,Yes,No,0,Yes
8387-UGUSU,Female,57,No,No,Yes,Yes,1,Yes
8388-DMKAE,Female,41,No,No,No,No,0,No
8388-FYNPZ,Male,26,Yes,No,No,No,0,No
8390-FESFV,Female,60,No,No,No,No,0,No
8393-DLHGA,Male,55,No,No,No,No,0,No
8393-JMVMB,Male,34,No,No,No,No,0,No
8395-ETZKQ,Male,73,No,Yes,Yes,Yes,1,Yes
8397-MVTAZ,Male,22,Yes,No,Yes,No,0,Yes
8398-TBIYD,Female,45,No,No,No,No,0,No
8399-YNDCH,Male,80,No,Yes,No,No,0,No
8400-WZICQ,Female,49,No,No,Yes,Yes,2,Yes
8401-EMUWF,Male,64,No,No,Yes,Yes,1,Yes
8402-EIVQS,Male,40,No,No,Yes,No,0,Yes
8402-OOOHJ,Female,53,No,No,No,No,0,No
8404-FYDIB,Male,19,Yes,No,No,No,0,No
8404-GFGCZ,Male,49,No,No,Yes,No,0,Yes
8404-VIOMB,Female,52,No,No,No,No,0,No
8404-VLQFB,Female,21,Yes,No,Yes,Yes,1,Yes
8405-IGQFX,Female,41,No,No,No,No,0,No
8406-LNMHF,Male,75,No,Yes,Yes,No,0,Yes
8409-WQJUX,Female,37,No,No,No,No,0,No
8410-BGQXN,Male,26,Yes,No,No,No,0,No
8413-VONUO,Male,34,No,No,No,No,0,No
8413-YNHNV,Male,42,No,No,No,No,0,No
8414-MYSHR,Male,79,No,Yes,No,No,0,No
8414-OOEEL,Male,48,No,No,No,Yes,2,No
8417-FMLZI,Male,47,No,No,Yes,No,0,Yes
8417-GSODA,Male,37,No,No,Yes,Yes,3,Yes
8421-WZOOW,Female,75,No,Yes,Yes,Yes,1,Yes
8429-XIBUM,Male,44,No,No,No,No,0,No
8430-TWCBX,Female,62,No,No,Yes,No,0,Yes
8433-WPJTV,Female,76,No,Yes,Yes,Yes,3,Yes
8433-WXGNA,Male,55,No,No,No,No,0,No
8434-PNQZX,Female,56,No,No,No,No,0,No
8434-VGEQQ,Male,24,Yes,No,Yes,No,0,Yes
8436-BJUMM,Male,62,No,No,Yes,No,0,Yes
8439-LTUGF,Male,51,No,No,No,No,0,No
8441-SHIPE,Female,53,No,No,No,No,0,No
8443-WVPSS,Male,58,No,No,Yes,No,0,Yes
8443-ZRDBZ,Male,62,No,No,No,No,0,No
8444-WRIDW,Female,72,No,Yes,No,No,0,No
8445-DNBAE,Male,24,Yes,No,No,Yes,3,No
8450-JOVAH,Male,62,No,No,Yes,Yes,3,Yes
8450-LUGUK,Female,40,No,No,Yes,Yes,1,Yes
8450-UYIBU,Female,77,No,Yes,No,No,0,No
8454-AATJP,Female,41,No,No,No,No,0,No
8455-HIRAQ,Female,56,No,No,No,No,0,No
8456-QDAVC,Male,57,No,No,No,No,0,No
8457-XIGKN,Male,46,No,No,No,No,0,No
8461-EFQYM,Female,36,No,No,No,No,0,No
8464-EETCQ,Male,45,No,No,No,No,0,No
8465-SBRXP,Male,32,No,No,Yes,Yes,2,Yes
8466-PZBLH,Male,32,No,No,Yes,Yes,3,Yes
8467-WYNSR,Male,62,No,No,No,No,0,No
8468-EHYJA,Female,32,No,No,Yes,No,0,Yes
8468-FZTOE,Female,61,No,No,Yes,Yes,3,Yes
8469-SNFFH,Male,40,No,No,Yes,No,0,Yes
8473-VUVJN,Male,80,No,Yes,No,No,0,No
8474-UMLNT,Female,36,No,No,No,No,0,No
8480-PPONV,Male,56,No,No,Yes,Yes,3,Yes
8481-YYXWG,Female,30,No,No,No,No,0,No
8485-GJCDN,Female,71,No,Yes,No,No,0,No
8486-AYEQH,Female,30,No,No,No,No,0,No
8490-BXHEO,Male,67,No,Yes,No,No,0,No
8495-LJDFO,Female,76,No,Yes,No,No,0,No
8495-PRWFH,Female,66,No,Yes,No,No,0,No
8496-DMZUK,Male,62,No,No,No,No,0,No
8496-EJAUI,Male,47,No,No,No,No,0,No
8498-XXGWA,Female,63,No,No,Yes,No,0,Yes
8499-BRXTD,Male,28,Yes,No,No,No,0,No
8510-AWCXC,Female,69,No,Yes,No,No,0,No
8510-BBWMU,Female,40,No,No,No,No,0,No
8510-TMWYB,Female,61,No,No,Yes,Yes,3,Yes
8512-WIWYV,Male,20,Yes,No,No,No,0,No
8513-OLYGY,Male,50,No,No,Yes,No,0,Yes
8514-VZHEB,Male,35,No,No,Yes,Yes,2,Yes
8515-OCTJS,Female,61,No,No,No,No,0,No
8519-IMDHU,Male,74,No,Yes,Yes,No,0,Yes
8519-QJGJD,Female,42,No,No,No,No,0,No
8532-UEFWH,Male,61,No,No,Yes,Yes,2,Yes
8535-SFUTN,Male,21,Yes,No,No,No,0,No
8540-ZQGEA,Female,58,No,No,Yes,No,0,Yes
8541-QVFKM,Female,22,Yes,No,No,No,0,No
8543-MSDMF,Male,36,No,No,No,No,0,No
8544-GOQSH,Female,51,No,No,No,No,0,No
8544-JNBOX,Male,31,No,No,No,No,0,No
8547-NSBBO,Male,62,No,No,No,No,0,No
8548-AWOFC,Male,21,Yes,No,Yes,No,0,Yes
8550-XSXUQ,Male,41,No,No,Yes,No,0,Yes
8552-OBVRU,Female,79,No,Yes,Yes,Yes,3,Yes
8559-CIZFV,Male,34,No,No,Yes,No,0,Yes
8559-WNQZS,Male,37,No,No,No,No,0,No
8561-NMTBD,Female,20,Yes,No,Yes,Yes,3,Yes
8562-GHPPI,Female,50,No,No,No,No,0,No
8563-IIOXK,Male,24,Yes,No,Yes,No,0,Yes
8563-OYMQY,Male,49,No,No,No,No,0,No
8564-LDKFL,Male,37,No,No,Yes,No,0,Yes
8565-CLBZW,Male,23,Yes,No,No,No,0,No
8565-HBFNN,Male,51,No,No,Yes,No,0,Yes
8565-WUXZU,Male,77,No,Yes,Yes,No,0,Yes
8566-YPRGL,Female,57,No,No,No,No,0,No
8570-KLJYJ,Female,40,No,No,No,No,0,No
8571-ZCMCX,Female,37,No,No,Yes,Yes,2,Yes
8573-CGOCC,Male,48,No,No,No,No,0,No
8573-JGCZW,Male,27,Yes,No,No,No,0,No
8577-QSOCG,Female,54,No,No,Yes,Yes,1,Yes
8580-AECUZ,Male,65,No,Yes,No,No,0,No
8580-QVLOC,Female,78,No,Yes,Yes,No,0,Yes
8582-KRHPJ,Male,51,No,No,No,No,0,No
8584-KMVXD,Female,64,No,No,No,No,0,No
8587-XYZSF,Male,60,No,No,No,No,0,No
8590-OHDIW,Female,52,No,No,Yes,Yes,3,Yes
8590-YFFQO,Male,24,Yes,No,Yes,No,0,Yes
8591-NXRCV,Female,47,No,No,No,No,0,No
8591-TKMZH,Male,40,No,No,Yes,Yes,3,Yes
8592-PLTMQ,Female,53,No,No,No,No,0,No
8593-WHYHV,Male,46,No,No,No,No,0,No
8595-SIZNC,Female,69,No,Yes,Yes,No,0,Yes
8597-CTXVJ,Male,31,No,No,No,Yes,1,No
8597-CWYHH,Male,50,No,No,No,No,0,No
8601-QACRS,Female,54,No,No,No,No,0,No
8603-IJWDN,Male,41,No,No,No,No,0,No
8605-ITULD,Female,21,Yes,No,No,No,0,No
8606-CIQUL,Male,77,No,Yes,Yes,Yes,1,Yes
8606-OEGQZ,Female,45,No,No,No,Yes,2,No
8608-OZTLB,Male,59,No,No,Yes,Yes,3,Yes
8610-WFCJF,Female,53,No,No,Yes,No,0,Yes
8610-ZIKJJ,Female,57,No,No,Yes,Yes,2,Yes
8612-GXIDD,Male,55,No,No,Yes,Yes,3,Yes
8614-VGMMV,Female,33,No,No,No,No,0,No
8617-ENBDS,Male,29,Yes,No,No,No,0,No
8619-IJNDK,Female,64,No,No,Yes,No,0,Yes
8620-RJPZN,Female,27,Yes,No,No,No,0,No
8621-MNIHH,Female,75,No,Yes,Yes,No,0,Yes
8622-ZLFKO,Female,56,No,No,Yes,No,0,Yes
8623-TMRBY,Male,80,No,Yes,Yes,No,0,Yes
8623-ULFNQ,Female,79,No,Yes,No,No,0,No
8624-GIOUT,Female,40,No,No,No,No,0,No
8625-AZYZY,Male,51,No,No,Yes,No,0,Yes
8626-PTQGE,Male,62,No,No,No,No,0,No
8626-XHBIE,Male,48,No,No,No,Yes,3,No
8627-EHGIP,Male,38,No,No,No,No,0,No
8627-ZYGSZ,Male,32,No,No,Yes,No,0,Yes
8628-MFKAX,Female,79,No,Yes,Yes,No,0,Yes
8630-FJLIB,Female,35,No,No,No,No,0,No
8630-QSGXK,Male,39,No,No,Yes,No,0,Yes
8631-NBHFZ,Male,71,No,Yes,Yes,No,0,Yes
8631-WUXGY,Female,26,Yes,No,No,Yes,2,No
8631-XVRZL,Male,40,No,No,No,No,0,No
8634-CILSZ,Male,52,No,No,No,No,0,No
8634-MPHTR,Male,68,No,Yes,Yes,No,0,Yes
8637-XJIVR,Female,34,No,No,No,Yes,3,No
8639-NHQEI,Female,26,Yes,No,Yes,Yes,3,Yes
8640-SDGKB,Male,39,No,No,No,No,0,No
8642-GVWRF,Female,25,Yes,No,Yes,No,0,Yes
8644-XLFBW,Male,65,No,Yes,No,No,0,No
8644-XYTSV,Male,37,No,No,Yes,No,0,Yes
8645-KOMJQ,Male,20,Yes,No,Yes,Yes,2,Yes
8645-KWHJO,Male,47,No,No,No,No,0,No
8646-JCOMS,Female,43,No,No,Yes,No,0,Yes
8647-SDTWQ,Male,59,No,No,Yes,Yes,2,Yes
8648-PFRMP,Female,71,No,Yes,No,No,0,No
8650-RHRKE,Male,27,Yes,No,No,No,0,No
8651-ENBZX,Female,68,No,Yes,No,No,0,No
8652-YHIYU,Female,30,No,No,No,Yes,3,No
8654-DHAOW,Female,47,No,No,No,No,0,No
8659-HDIYE,Female,68,No,Yes,No,No,0,No
8659-IOOPU,Female,25,Yes,No,Yes,Yes,2,Yes
8660-BUETV,Female,37,No,No,No,No,0,No
8661-BOYNW,Female,38,No,No,Yes,No,0,Yes
8663-UPDGF,Female,54,No,No,No,No,0,No
8665-UTDHZ,Male,27,Yes,No,Yes,No,0,Yes
8668-KNZTI,Male,42,No,No,No,No,0,No
8670-ERCJH,Male,33,No,No,No,No,0,No
8670-MEFCP,Female,23,Yes,No,Yes,Yes,2,Yes
8671-KKKOS,Female,50,No,No,Yes,No,0,Yes
8672-OAUPW,Male,48,No,No,No,No,0,No
8676-OOQEJ,Male,52,No,No,No,No,0,No
8676-TRMJS,Male,27,Yes,No,No,No,0,No
8677-HDZEE,Female,42,No,No,No,No,0,No
8679-JOEVF,Female,75,No,Yes,No,No,0,No
8679-LZBMD,Male,30,No,No,Yes,No,0,Yes
8680-CGLTP,Male,35,No,No,No,No,0,No
8681-ICONS,Male,20,Yes,No,Yes,Yes,1,Yes
8685-WHQPW,Female,79,No,Yes,No,No,0,No
8687-BAFGU,Male,34,No,No,No,No,0,No
8690-UPCZI,Male,26,Yes,No,Yes,Yes,2,Yes
8690-ZVLCL,Female,49,No,No,Yes,Yes,1,Yes
8695-ARGXZ,Male,66,No,Yes,Yes,No,0,Yes
8695-WDYEA,Male,32,No,No,No,No,0,No
8696-JKZNU,Female,78,No,Yes,No,No,0,No
8699-ASUFO,Male,72,No,Yes,Yes,No,0,Yes
8701-DGLVH,Male,36,No,No,No,No,0,No
8705-DWKTI,Male,58,No,No,No,No,0,No
8705-WZCYL,Male,40,No,No,No,No,0,No
8706-HRADD,Male,29,Yes,No,No,No,0,No
8707-HOEDG,Female,26,Yes,No,Yes,Yes,3,Yes
8707-RMEZH,Female,67,No,Yes,Yes,No,0,Yes
8708-XPXHZ,Female,25,Yes,No,Yes,No,0,Yes
8709-KRDVL,Female,44,No,No,No,No,0,No
8710-YGLWG,Male,44,No,No,No,No,0,No
8711-LOBKY,Male,50,No,No,Yes,Yes,1,Yes
8713-IGZSO,Male,50,No,No,No,No,0,No
8714-CTZJW,Female,24,Yes,No,No,No,0,No
8714-EUHJO,Female,39,No,No,Yes,No,0,Yes
8715-KKTFG,Female,63,No,No,Yes,No,0,Yes
8717-VCTXJ,Male,32,No,No,No,No,0,No
8718-PTMEZ,Female,46,No,No,No,No,0,No
8720-RQSBJ,Male,69,No,Yes,No,No,0,No
8722-NGNBH,Male,25,Yes,No,No,No,0,No
8722-PRFDV,Female,21,Yes,No,Yes,Yes,3,Yes
8725-JEDFD,Male,26,Yes,No,No,No,0,No
8727-JQFHV,Male,60,No,No,Yes,Yes,2,Yes
8727-XDPUD,Male,51,No,No,No,No,0,No
8728-SKJLR,Male,45,No,No,No,No,0,No
8731-WBBMB,Female,26,Yes,No,Yes,No,0,Yes
8734-DKSTZ,Female,20,Yes,No,Yes,Yes,2,Yes
8734-FNWVH,Male,21,Yes,No,Yes,Yes,1,Yes
8735-DCXNF,Male,34,No,No,Yes,No,0,Yes
8735-IJJEG,Male,27,Yes,No,Yes,No,0,Yes
8735-NBLWT,Male,34,No,No,No,Yes,2,No
8735-SDUFN,Female,65,No,Yes,Yes,No,0,Yes
8738-JOKAR,Female,55,No,No,No,No,0,No
8739-QOTTN,Female,35,No,No,Yes,No,0,Yes
8739-WWKDU,Male,69,No,Yes,No,No,0,No
8739-XNIKG,Female,29,Yes,No,No,No,0,No
8740-CRYFY,Male,62,No,No,No,No,0,No
8740-XLHDR,Male,30,No,No,No,No,0,No
8741-LQOBK,Female,27,Yes,No,Yes,Yes,2,Yes
8745-PVESG,Female,44,No,No,No,No,0,No
8746-BFOAJ,Male,79,No,Yes,No,No,0,No
8746-OQQRW,Male,64,No,No,No,No,0,No
8747-UDCOI,Female,29,Yes,No,Yes,No,0,Yes
8748-HFWBO,Male,49,No,No,Yes,Yes,3,Yes
8749-CLJXC,Male,56,No,No,No,No,0,No
8749-JMNKX,Male,80,No,Yes,Yes,No,0,Yes
8749-TZYEC,Male,38,No,No,Yes,No,0,Yes
8750-QWZAJ,Female,38,No,No,Yes,Yes,2,Yes
8751-EDEKA,Female,56,No,No,Yes,No,0,Yes
8752-GHJFU,Male,70,No,Yes,Yes,No,0,Yes
8752-IMQOS,Male,28,Yes,No,Yes,No,0,Yes
8752-STIVR,Female,61,No,No,No,No,0,No
8755-IWJHN,Male,73,No,Yes,Yes,No,0,Yes
8755-OGKNA,Female,33,No,No,Yes,Yes,3,Yes
8756-RDDLT,Female,53,No,No,No,No,0,No
8757-TFHHJ,Male,55,No,No,No,No,0,No
8760-ZRHKE,Female,80,No,Yes,Yes,Yes,1,Yes
8761-NSOBC,Male,41,No,No,No,No,0,No
8763-KIAFH,Female,37,No,No,Yes,No,0,Yes
8766-PAFNE,Male,21,Yes,No,Yes,No,0,Yes
8769-KKTPH,Female,44,No,No,Yes,No,0,Yes
8773-HHUOZ,Female,20,Yes,No,No,No,0,No
8774-GSBUN,Male,40,No,No,Yes,No,0,Yes
8775-CEBBJ,Female,40,No,No,No,No,0,No
8775-ERLNB,Male,76,No,Yes,Yes,No,0,Yes
8775-LHDJH,Female,77,No,Yes,Yes,No,0,Yes
8777-MBMTS,Female,65,No,Yes,Yes,No,0,Yes
8777-PVYGU,Female,36,No,No,Yes,No,0,Yes
8778-LMWTJ,Female,28,Yes,No,No,No,0,No
8779-QRDMV,Male,78,No,Yes,No,No,0,No
8779-YIQQA,Male,38,No,No,Yes,Yes,1,Yes
8780-IHCRN,Male,23,Yes,No,Yes,Yes,2,Yes
8780-IXSTS,Female,53,No,No,No,No,0,No
8780-RSYYU,Female,42,No,No,No,No,0,No
8780-YRMTT,Female,64,No,No,No,No,0,No
8782-LKFPK,Male,50,No,No,No,No,0,No
8782-NUUOL,Male,62,No,No,No,No,0,No
8784-CGILN,Female,34,No,No,No,No,0,No
8785-CJSHH,Female,22,Yes,No,Yes,No,0,Yes
8785-EPNCG,Male,42,No,No,No,No,0,No
8788-DOXSU,Male,46,No,No,No,No,0,No
8791-GFXLZ,Male,58,No,No,No,No,0,No
8792-AOROI,Female,23,Yes,No,Yes,No,0,Yes
8799-OXZMD,Female,35,No,No,No,No,0,No
8800-JOOCF,Female,56,No,No,No,Yes,1,No
8800-ZKRFW,Female,62,No,No,Yes,Yes,2,Yes
8802-UNOJF,Male,65,No,Yes,No,No,0,No
8805-JNRAZ,Female,44,No,No,No,No,0,No
8806-EAGWC,Male,25,Yes,No,No,No,0,No
